id	gene_symbol	complex
Q9H0D6	XRN2	mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)
Q9H0E3	SP130	ING2 complex
Q9H0E3	SP130	SIN3-SAP25 complex
Q9H0E3	SP130	Emerin complex 24
Q9H0E3	SP130	Emerin complex 25
Q9H0E9	BRD8	DMAP1-associated complex
Q9H0E9	BRD8	NuA4/Tip60-HAT complex A
Q9H0E9	BRD8	NuA4/Tip60 HAT complex
Q9H0H0	INT2	Integrator complex
Q9H0H0	INT2	DSS1 complex
Q9H0H0	INT2	Integrator-RNAPII complex
Q9H0U6	RM18	55S ribosome, mitochondrial
Q9H115	SNAB	SNARE complex (SNAP25, VAMP3, VAMP2, NAPB, STX13)
Q9H160	ING2	ING2 complex
Q9H1I8	ASCC2	hASC-1 complex
Q9H1J1	REN3A	Postsplicing complex
Q9H1J1	REN3A	Upf complex (UPF1, UPF2, UPF3a)
Q9H211	CDT1	Ubiquitin E3 ligase (CDT1, DDB1, CUL4A, RBX1)
Q9H269	VPS16	Class C VPS/HOPS complex
Q9H269	VPS16	Class C Vps complex (VPS11, VPS18, VPS16)
Q9H269	VPS16	Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )
Q9H270	VPS11	Class C Vps complex (hVPS11, hVPS18, rVPS33a )
Q9H270	VPS11	Class C Vps complex (VPS11, VPS18, STX7)
Q9H270	VPS11	Class C VPS/HOPS complex
Q9H270	VPS11	Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )
Q9H270	VPS11	Class C Vps complex (VPS11, VPS18, VPS16)
Q9H2F5	EPC1	NuA4/Tip60-HAT complex B
Q9H2F5	EPC1	NuA4/Tip60 HAT complex
Q9H2F5	EPC1	DMAP1-associated complex
Q9H2F5	EPC1	NuA4/Tip60-HAT complex A
Q9H2H8	PPIL3	C complex spliceosome
Q9H2K2	TNKS2	Tankyrin 1-tankyrin 2-TRF1 complex
Q9H2S9	IKZF4	NRG1-IKZF4 complex
Q9H2W6	RM46	55S ribosome, mitochondrial
Q9H2X6	HIPK2	FHL2-p53-HIPK2 complex
Q9H2X6	HIPK2	DAXX-Axin-p53-HIPK2 complex
Q9H2X6	HIPK2	NK-3-Groucho-HIPK2-SIN3A-RbpA48-HDAC1 complex
Q9H307	PININ	C complex spliceosome
Q9H3P2	NELFA	NELF complex (Negative elongation factor complex)
Q9H3R5	CENPH	CENP-A NAC-CAD complex
Q9H3S1	SEM4A	SEMA4A-PlexinD1 complex
Q9H444	CHM4B	ESCRT-III complex
Q9H490	PIGU	GAA1-GPI8-PIGT-PIG-PIGS complex
Q9H4A3	WNK1	WNK1-OSR1 complex
Q9H4A3	WNK1	WNK1-SPAk complex
Q9H4B7	TBB1	FIB-associated protein complex
Q9H4L4	SENP3	MLL1-WDR5 complex
Q9H503	BAFL	Emerin complex 32
Q9H503	BAFL	Emerin complex 24
Q9H5Z1	DHX35	C complex spliceosome
Q9H633	RPP21	Rnase/Mrp complex
Q9H6S1	AZI2	Kinase maturation complex 2
Q9H6Z9	EGLN3	HIF1A-OS9-EGLN3 complex
Q9H7L9	SDS3	SIN3-SAP25 complex
Q9H7L9	SDS3	ING2 complex
Q9H7Z6	KAT8	MLL1-WDR5 complex
Q9H7Z6	KAT8	MSL complex
Q9H814	PHAX	CRM1-RAN-PHAX-CBC complex (cap binding complex)
Q9H814	PHAX	PHAX-CBC complex (cap binding complex)
Q9H840	GEMI7	SMN complex (GEMIN6,7, UNRIP), SMN-independent intermediate
Q9H840	GEMI7	SMN complex
Q9H875	PKRI1	12S U11 snRNP
Q9H944	MED20	Mediator complex
Q9H944	MED20	PC2 complex
Q9H944	MED20	MED18-MED20-MED29 mediator subcomplex
Q9H9A7	RMI1	FA complex (Fanconi anemia complex)
Q9H9B1	EHMT1	CtBP complex
Q9H9E3	COG4	COG2-COG3-COG4 subcomplex
Q9H9E3	COG4	COG1-COG8-COG2-COG3-COG4 subcomplex
Q9H9E3	COG4	Conserved oligomeric Golgi (COG) complex
Q9H9J2	RM44	55S ribosome, mitochondrial
Q9H9Q4	NHEJ1	DNA ligase IV-XRCC4-XLF complex
Q9H9T3	ELP3	Elongator holo complex
Q9H9Y6	RPA2	TNF-alpha/NF-kappa B signaling complex 5
Q9HAF1	EAF6	ING4 complex (ING4, MYST2, C1orf149, PHF15)
Q9HAF1	EAF6	ING4 complex (ING4, MYST2, C1orf149, PHF16)
Q9HAF1	EAF6	HBO1 complex
Q9HAF1	EAF6	ING4 complex (ING4, MYST2, C1orf149, PHF17)
Q9HAF1	EAF6	NuA4/Tip60-HAT complex A
Q9HAF1	EAF6	ING5 complex
Q9HAF1	EAF6	NuA4/Tip60 HAT complex
Q9HAU4	SMUF2	SMURF2-SMAD3-SnoN complex, TGF(beta)-dependent
Q9HAU4	SMUF2	SMAD7-SMURF2 complex
Q9HAU4	SMUF2	SMURF2-SMAD3 complex, TGF(beta)-dependent
Q9HAU4	SMUF2	SMURF2-SMAD2 complex, TGF(beta)-dependent
Q9HAU4	SMUF2	TGF-beta-receptor-SMAD7-SMURF2 complex
Q9HAU5	RENT2	Upf complex (UPF1, UPF2, UPF3b)
Q9HAU5	RENT2	Postsplicing complex
Q9HAU5	RENT2	mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)
Q9HAU5	RENT2	Upf complex (UPF1, UPF2, UPF3a)
Q9HAV4	XPO5	ILF3-XPO5 complex
Q9HB71	CYBP	Ubiquitin E3 ligase (SIAH1, SIP, SKP1A, TBL1X)
Q9HB75	PIDD1	PIDDsome complex
Q9HB96	FANCE	Nucleic and chromatin Fanconi complex
Q9HB96	FANCE	FA complex (Fanconi anemia complex)
Q9HBI1	PARVB	Dysferlin-affixin complex
Q9HBI1	PARVB	ILK-PARVB-ARHGEF6 complex
Q9HBI1	PARVB	PARVB-ARHGEF6 complex
Q9HBI1	PARVB	Affixin-actinin(alpha) complex
Q9HBM1	SPC25	NDC80 kinetochore complex
Q9HBM6	TAF9B	TFIID-beta complex
Q9HC52	CBX8	Polycomb repressive complex 1 (PRC1, hPRC-H)
Q9HCE1	MOV10	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
Q9HCE1	MOV10	TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)
Q9HCE7	SMUF1	SMAD7-SMURF1-TGF-beta receptor complex
Q9HCE7	SMUF1	TGF-beta receptor I-SMAD7-SMURF1 complex
Q9HCE7	SMUF1	SMAD7-SMURF1 complex
Q9HCG8	CWC22	C complex spliceosome
Q9HCI7	MSL2	MSL complex
Q9HCK8	CHD8	MLL1-WDR5 complex
Q9HCM2	PLXA4	PLXNA4-RANBPM complex
Q9HCM2	PLXA4	FARP2-NRP1-PlexinA4 complex
Q9HCS7	SYF1	C complex spliceosome
Q9HCU8	DPOD4	DNA synthesome complex (17 subunits)
Q9HCU8	DPOD4	PCNA-DNA polymerase delta complex
Q9HCU9	BRMS1	ING2 complex
Q9HCU9	BRMS1	BRMS1-RBP1 complex
Q9HCU9	BRMS1	BRMS1-SIN3-HDAC complex
Q9HCX4	TRPC7	TRPC1-TRPC3-TRPC7 complex
Q9HD15	SRA1	SRA-SRC-1 ribonucleoprotein complex
Q9HD33	RM47	55S ribosome, mitochondrial
Q9HD34	LYRM4	Frataxin complex
Q9HD42	CHM1A	ESCRT-III complex
Q9NP66	HM20A	LSD1 complex
Q9NP92	RT30	55S ribosome, mitochondrial
Q9NPB6	PAR6A	TGF-beta-receptor-PAR6 complex
Q9NPB6	PAR6A	PAR3-PAR6-PALS1 complex
Q9NPB6	PAR6A	PLCB3-PARD3-PARD6A complex
Q9NPB6	PAR6A	PLCB1-PARD3-PARD6A complex
Q9NPD3	EXOS4	mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)
Q9NPD3	EXOS4	Exosome
Q9NPF5	DMAP1	NuA4/Tip60-HAT complex A
Q9NPF5	DMAP1	DMAP1-associated complex
Q9NPF5	DMAP1	NuA4/Tip60 HAT complex
Q9NPF5	DMAP1	NuA4/Tip60-HAT complex B
Q9NPI6	DCP1A	Decapping complex
Q9NPI8	FANCF	Nucleic and chromatin Fanconi complex
Q9NPI8	FANCF	FA complex (Fanconi anemia complex), cytoplasmic
Q9NPI8	FANCF	FA complex (Fanconi anemia complex)
Q9NPJ6	MED4	TRAP-SMCC mediator complex
Q9NPJ6	MED4	Emerin complex 32
Q9NPJ6	MED4	Mediator complex
Q9NQ50	RM40	55S ribosome, mitochondrial
Q9NQ66	PLCB1	PLCB1-PARD3-PARD6A complex
Q9NQB0	TF7L2	Bipartite complex (TFC4, CTNNB1)
Q9NQC1	JADE2	ING4 complex (ING4, MYST2, C1orf149, PHF15)
Q9NQC1	JADE2	HBO1 complex
Q9NQC1	JADE2	ING5 complex
Q9NQG7	HPS4	BLOC-3 (biogenesis of lysosome-related organelles complex 3)
Q9NQP4	PFD4	Prefoldin complex
Q9NQP4	PFD4	CCT:PFD complex, testis specific
Q9NQP4	PFD4	CCT:PFD complex
Q9NQS7	INCE	Chromosomal passenger complex CPC (INCENP, CDCA8, BIRC5, AURKB)
Q9NQS7	INCE	Chromosomal passenger complex CPC (INCENP, BIRC5, AURKB)
Q9NQS7	INCE	BIRC5-AURKB-INCENP-EVI5 complex
Q9NQT4	EXOS5	Exosome
Q9NQT5	EXOS3	Exosome
Q9NR30	DDX21	Toposome
Q9NR33	DPOE4	DNA synthesome complex (17 subunits)
Q9NRF9	DPOE3	DNA synthesome complex (17 subunits)
Q9NRF9	DPOE3	HuCHRAC complex
Q9NRG0	CHRC1	HuCHRAC complex
Q9NRG9	AAAS	Nuclear pore complex
Q9NRL2	BAZ1A	HuCHRAC complex
Q9NRP0	OSTC	Oligosaccharyltransferase OSTC-II
Q9NRP0	OSTC	Oligosaccharyltransferase OSTC-III
Q9NRP0	OSTC	Oligosaccharyltransferase OSTC-I
Q9NRR4	RNC	Large Drosha complex
Q9NRX2	RM17	55S ribosome, mitochondrial
Q9NS68	TNR19	TAJ-NgR1-LINGO-1 signaling complex
Q9NSP4	CENPM	CENP-A NAC-CAD complex
Q9NTJ3	SMC4	Condensin I-PARP-1-XRCC1 complex
Q9NTJ3	SMC4	Condensin II
Q9NTJ3	SMC4	DNA ligase IV-condensin complex
Q9NTJ3	SMC4	DNMT3B complex
Q9NUG6	PDRG1	Kinase maturation complex 1
Q9NUP1	BL1S4	BLOC-1 (biogenesis of lysosome-related organelles complex 1)
Q9NUP1	BL1S4	AP3-BLOC1 complex
Q9NUP1	BL1S4	BLOC1-BLOC2 complex
Q9NUP9	LIN7C	CASK-LIN7C-APBA1 complex
Q9NUV7	SPTC3	Serine-palmitoyltransferase (SPT) complex
Q9NUW8	TYDP1	XRCC1-LIG3-PNK-TDP1 complex
Q9NUX5	POTE1	TIN2 complex
Q9NUX5	POTE1	TRF1-TIN2 complex
Q9NUX5	POTE1	Rap1 complex
Q9NUX5	POTE1	TRF-Rap1 complex I, 2MD
Q9NV31	IMP3	IMP3-IMP4-MPP10 complex
Q9NV56	MRGBP	NuA4/Tip60-HAT complex A
Q9NV56	MRGBP	NuA4/Tip60 HAT complex
Q9NV88	INT9	DSS1 complex
Q9NV88	INT9	Integrator-RNAPII complex
Q9NV88	INT9	Integrator complex
Q9NVA2	SEP11	Septin complex
Q9NVC6	MED17	Mediator complex
Q9NVC6	MED17	BRD4 complex
Q9NVC6	MED17	ARC-L complex
Q9NVC6	MED17	TRAP-SMCC mediator complex
Q9NVC6	MED17	TFTC-type histone acetyl transferase complex
Q9NVC6	MED17	PC2 complex
Q9NVH2	INT7	DSS1 complex
Q9NVH2	INT7	Integrator complex
Q9NVH2	INT7	Integrator-RNAPII complex
Q9NVP2	ASF1B	Histone H3.1 complex
Q9NVP2	ASF1B	Histone H3.3 complex
Q9NVP2	ASF1B	ASF1-interacting protein complex
Q9NVP2	ASF1B	ASF1-histone containing complex
Q9NVR2	INT10	Integrator complex
Q9NVR2	INT10	Integrator-RNAPII complex
Q9NVR2	INT10	DSS1 complex
Q9NVS2	RT18A	55S ribosome, mitochondrial
Q9NW38	FANCL	FA complex (Fanconi anemia complex)
Q9NW64	RBM22	C complex spliceosome
Q9NWU2	GID8	RANBPM-Muskelin-TWA1-HSMpp8 complex
Q9NWU5	RM22	55S ribosome, mitochondrial
Q9NWZ8	GEMI8	SMN complex
Q9NX20	RM16	55S ribosome, mitochondrial
Q9NX70	MED29	TRAP-SMCC mediator complex
Q9NX70	MED29	MED18-MED20-MED29 mediator subcomplex
Q9NX70	MED29	Mediator complex
Q9NXF1	TEX10	MLL1-WDR5 complex
Q9NXR7	BRE	BRCC complex
Q9NXR8	ING3	NuA4/Tip60-HAT complex A
Q9NXR8	ING3	NuA4/Tip60 HAT complex
Q9NY27	PP4R2	PPP4C-PPP4R2-Gemin3-Gemin4 complex
Q9NYB0	TE2IP	TERF2-RAP1 complex
Q9NYB0	TE2IP	Rap1 complex
Q9NYB0	TE2IP	TRF2-Rap1 complex III
Q9NYB0	TE2IP	Rap1 complex
Q9NYB0	TE2IP	TRF-Rap1 complex I, 2MD
Q9NYJ7	DLL3	Notch2(N-TM)-Notch2(N-EC)-Delta complex
Q9NYJ8	TAB2	CS-MAP3K7IP1-MAP3K7IP2 complex
Q9NYJ8	TAB2	TNF-alpha/NF-kappa B signaling complex 7
Q9NYJ8	TAB2	TRIKA2 protein kinase complex (TAK1, TAB1, TAB2)
Q9NYJ8	TAB2	Ubiquitin ligase complex (TRAF6, TAB2, MALT1, UEV1A, BCL10)
Q9NYK5	RM39	55S ribosome, mitochondrial
Q9NZ08	ERAP1	ERAP1-ERAP2 complex
Q9NZ42	PEN2	Gamma-secretase complex (APH1B, PSEN2, PSENEN, NCSTN)
Q9NZ42	PEN2	Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN)
Q9NZ42	PEN2	Gamma-secretase complex (APH1A, PSEN2, PSENEN, NCSTN)
Q9NZ42	PEN2	Gamma-secretase-Delta1 complex
Q9NZ42	PEN2	Gamma-secretase complex (APH1A, PSEN1, PSENEN, NCSTN variant)
Q9NZ42	PEN2	CD147-gamma-secretase complex (APH-1a, PS-1, PEN-2, NCT variant)
Q9NZ42	PEN2	Gamma-secretase complex (APH1B, PSEN1, PSENEN, NCSTN)
Q9NZE8	RM35	55S ribosome, mitochondrial
Q9NZS9	BFAR	BAR-BCL2-CASP8 complex
Q9NZV8	KCND2	Kv4.2-DPP10 channel complex
Q9NZW5	MPP6	VAM1-VELI1 complex
Q9NZZ3	CHMP5	ESCRT-III complex
Q9P013	CWC15	C complex spliceosome
Q9P013	CWC15	CDC5L complex
Q9P015	RM15	55S ribosome, mitochondrial
Q9P086	MED11	Mediator complex
Q9P086	MED11	TRAP-SMCC mediator complex
Q9P0J6	RM36	55S ribosome, mitochondrial
Q9P0M9	RM27	55S ribosome, mitochondrial
Q9P0W2	HM20B	LSD1 complex
Q9P0W2	HM20B	BRAF53-BRCA2 complex
Q9P0W2	HM20B	17S U2 snRNP
Q9P0W2	HM20B	anti-BHC110 complex
Q9P0W2	HM20B	CoREST-HDAC complex
Q9P0W2	HM20B	Anti-HDAC2 complex
Q9P253	VPS18	Class C Vps complex (hVPS11, hVPS18, rVPS33a )
Q9P253	VPS18	Class C VPS/HOPS complex
Q9P253	VPS18	Class C Vps complex (VPS11, VPS18, STX7)
Q9P253	VPS18	Class C Vps complex (VPS11, VPS18, VPS16)
Q9P253	VPS18	Class C Vps complex (hVPS11, hVPS18, hVPS16, rVPS33a )
Q9P287	BCCIP	Emerin complex 25
Q9P2I0	CPSF2	Cleavage and polyadenylation factor (CPSF)
Q9P2I0	CPSF2	POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex
Q9P2I0	CPSF2	Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)
Q9P2I0	CPSF2	ALL-1 supercomplex
Q9P2K3	RCOR3	CtBP complex
Q9P2K3	RCOR3	LSD1 complex
Q9P2W1	HOP2	TBPIP/HOP2-MND1 complex
Q9P2X0	DPM3	Dolichol-phosphate mannose (DPM) synthase
Q9UBB5	MBD2	HDAC1-associated protein complex
Q9UBB5	MBD2	LARC complex (LCR-associated remodeling complex)
Q9UBB5	MBD2	HDAC1-associated core complex cII
Q9UBB9	TFP11	C complex spliceosome
Q9UBC0	HNF6	C/EBPalpha-HNF6 complex
Q9UBC3	DNM3B	TIP5-DNMT-HDAC1 complex
Q9UBC3	DNM3B	DNMT3B complex
Q9UBD5	ORC3	Ku-ORC complex
Q9UBD5	ORC3	ORC complex (origin recognition complex)
Q9UBE0	SAE1	SUMO1-SUA1-UBA2 complex
Q9UBE0	SAE1	SUA1-UBA2 complex
Q9UBK2	PRGC1	POLR2A-CCNT1-CDK9-NCL-LEM6-CPSF2 complex
Q9UBK2	PRGC1	PGC-1-SRp40-SRp55-SRp75 complex
Q9UBK5	HCST	ULBP1-KLRK1-HCST complex
Q9UBL3	ASH2L	MLL1-WDR5 complex
Q9UBL3	ASH2L	Set1B complex
Q9UBL3	ASH2L	MLL-HCF complex
Q9UBL3	ASH2L	UTX-MLL2/3 complex
Q9UBL3	ASH2L	PTIP-HMT complex
Q9UBN4	TRPC4	TRPC3-TRPC4 channel complex, redox-sensitive
Q9UBN7	HDAC6	TCF4-CTNNB1-SUMO1-EP300-HADAC6 complex
Q9UBP5	HEY2	HERP1/HEY2-NCOR-SIN3A complex
Q9UBQ0	VPS29	Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)
Q9UBQ0	VPS29	Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)
Q9UBQ5	EIF3K	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)
Q9UBT2	SAE2	SUA1-UBA2 complex
Q9UBT2	SAE2	SUMO1-SUA1-UBA2 complex
Q9UBT7	CTNL1	Catulin (alpha) - catenin (beta) complex
Q9UBU7	DBF4A	CDC7-DBF7 complex
Q9UBU8	MO4L1	NuA4/Tip60 HAT complex
Q9UBU8	MO4L1	NuA4/Tip60-HAT complex B
Q9UBU8	MO4L1	NuA4/Tip60-HAT complex A
Q9UBU9	NXF1	Postsplicing complex
Q9UBV2	SE1L1	p97/VCP-VIMP-DERL1-DERL2-HRD1-SEL1L complex
Q9UBW7	ZMYM2	LSD1 complex
Q9UBW7	ZMYM2	anti-BHC110 complex
Q9UBW7	ZMYM2	ZNF198-SUMO1 complex
Q9UBW7	ZMYM2	ZNF198-PML complex
Q9UBW7	ZMYM2	Anti-HDAC2 complex
Q9UBX0	HESX1	HESX1-TLE1 complex
Q9UBX0	HESX1	NCOR-SIN3-HDAC-HESX1 complex
Q9UDW3	ZMAT5	18S U11/U12 snRNP
Q9UDY8	MALT1	MALT1 oligomer complex
Q9UDY8	MALT1	CARMA1-BCL10-MALT1 complex
Q9UDY8	MALT1	TRAF2-MALT1 complex
Q9UDY8	MALT1	Ubiquitin ligase complex (TRAF6, TAB2, MALT1, UEV1A, BCL10)
Q9UDY8	MALT1	TRAF6-MALT1 complex
Q9UDY8	MALT1	BCL10-MALT1 complex
Q9UDY8	MALT1	FYB-CARMA1-BCL-10-MALT1 complex
Q9UER7	DAXX	DAXX-Axin-p53-HIPK2 complex
Q9UER7	DAXX	DAXX-AXIN complex
Q9UER7	DAXX	Daxx-Axin-p53 complex
Q9UER7	DAXX	Ubiquitin E3 ligase (SPOP, DAXX, CUL3)
Q9UEU0	VTI1B	SNARE complex (VAMP4, STX6, STX16, VTI1a, VTI1b)
Q9UEW8	STK39	WNK1-SPAk complex
Q9UGP8	SEC63	Sec61-Sec62-Sec63 complex
Q9UHA3	RLP24	TRBP containing complex (DICER, RPL7A, EIF6, MOV10 and subunits of the 60S ribosomal particle)
Q9UHA4	LTOR3	p14-Mp1-ERK2 complex
Q9UHA4	LTOR3	p14-Mp1-MEK1 complex
Q9UHD2	TBK1	TNF-alpha/NF-kappa B signaling complex 10
Q9UHD2	TBK1	Kinase maturation complex 2
Q9UHD8	SEPT9	Septin complex
Q9UHD9	UBQL2	Ubiquilin-proteasome complex
Q9UHI5	LAT2	CD98-LAT2-ITGB1 complex
Q9UHI5	LAT2	LAT2-ITGB1 complex
Q9UHI6	DDX20	SMN complex (GEMIN5,4,3), SMN-independent intermediate
Q9UHI6	DDX20	SMN complex (GEMIN5,2,3,4, SMN)
Q9UHI6	DDX20	PPP4C-PPP4R2-Gemin3-Gemin4 complex
Q9UHI6	DDX20	SMN complex
Q9UHI6	DDX20	Anti-Sm protein complex
Q9UHI6	DDX20	SMN-PolII-RHA complex
Q9UHV2	SRTD1	p34(SEI-1)-CDK4-CyclinD2 complex
Q9UHV7	MED13	Mediator complex
Q9UHV7	MED13	ARC-L complex
Q9UHV7	MED13	TFTC-type histone acetyl transferase complex
Q9UHV9	PFD2	Prefoldin complex
Q9UHV9	PFD2	CCT:PFD complex
Q9UHV9	PFD2	CCT:PFD complex, testis specific
Q9UHV9	PFD2	Kinase maturation complex 1
Q9UHX1	PUF60	17S U2 snRNP
Q9UIF9	BAZ2A	TIP5-DNMT-HDAC1 complex
Q9UIF9	BAZ2A	Nucleolar remodeling complex (NoRC complex)
Q9UIM3	FKBPL	HSP90-CIP1-FKBPL complex
Q9UIS9	MBD1	MBD1-Suv39h1-HP1 complex
Q9UIS9	MBD1	MBD1-MCAF complex
Q9UIS9	MBD1	MBD1-MCAF1-SETDB1 complex
Q9UIS9	MBD1	Replication-coupled CAF-1-MBD1-ETDB1 complex
Q9UIW2	PLXA1	CRMP-MICAL-PlexinA1 complex, induced by SEMA3A
Q9UIW2	PLXA1	PlexinA1-NRP1 complex
Q9UIW2	PLXA1	FARP2-NRP1-PlexinA1 complex
Q9UIW2	PLXA1	PlexinA1-NRP1-SEMA3A complex
Q9UIW2	PLXA1	SEMA6D-PlexinA1-NRP1 complex
Q9UIW2	PLXA1	PlexinA1-Nrp2 complex
Q9UJA3	MCM8	MCM8-ORC2-CDC6 complex
Q9UJF2	NGAP	TNF-alpha/NF-kappa B signaling complex 5
Q9UJV9	DDX41	C complex spliceosome
Q9UJX3	APC7	Cell division cycle complex (CDC27, CDC16, ANAPC7)
Q9UK41	VPS28	ESCRT-I complex
Q9UK45	LSM7	LSm1-7 complex
Q9UK45	LSM7	LSm2-8 complex
Q9UK53	ING1	SIN3-ING1b complex I
Q9UK53	ING1	p33ING1b-HDAC1 complex
Q9UK53	ING1	p33ING1b-PCNA complex
Q9UK53	ING1	SIN3-ING1b complex II
Q9UK53	ING1	ING1-p300-PCNA complex
Q9UKB1	FBW1B	TNF-alpha/NF-kappa B signaling complex 5
Q9UKB1	FBW1B	Ubiquitin E3 ligase (NFKBIA, FBXW11, BTRC, CUL1, SKP1A)
Q9UKF6	CPSF3	Polyadenylation complex (CSTF1, CSTF2, CSTF3, SYMPK CPSF1, CPSF2, CPSF3)
Q9UKF6	CPSF3	Cleavage and polyadenylation factor (CPSF)
Q9UKF6	CPSF3	CF IIAm complex (Cleavage factor IIAm complex)
Q9UKG1	DP13A	AR-AKT-APPL complex
Q9UKL0	RCOR1	HDAC1-associated core complex cII
Q9UKL0	RCOR1	anti-BHC110 complex
Q9UKL0	RCOR1	Anti-HDAC2 complex
Q9UKL0	RCOR1	LSD1 complex
Q9UKL0	RCOR1	HDAC1-associated core complex cI
Q9UKL0	RCOR1	CoREST-HDAC2 complex
Q9UKL0	RCOR1	BRAF53-BRCA2 complex
Q9UKL0	RCOR1	Emerin complex 32
Q9UKL0	RCOR1	CoREST-HDAC complex
Q9UKL0	RCOR1	LSD1-CoREST complex
Q9UKL0	RCOR1	REST-CoREST-mSIN3A complex
Q9UKL0	RCOR1	HDAC1-associated protein complex
Q9UKL0	RCOR1	CtBP complex
Q9UKM9	RALY	C complex spliceosome
Q9UKM9	RALY	Large Drosha complex
Q9UKN8	TF3C4	TFIIIC containing-TOP1-SUB1 complex
Q9UKN8	TF3C4	TFIIIC containing complex
Q9UKN8	TF3C4	5S-DNA-TFIIIA-TFIIIC2 subcomplex
Q9UKN8	TF3C4	5S-DNA-TFIIIA-TFIIIC2-TFIIIB subcomplex
Q9UKV3	ACINU	Apoptosis- and splicing-associated protein complex (ASAP-S), SAP18-RNPS1-Acinus-S
Q9UKV5	AMFR	gp78-p97/VCP-DERL1 complex
Q9UKV8	AGO2	RNA-induced silencing complex, RISC
Q9UKV8	AGO2	TRBP containing complex (DICER, TRBP, AGO2, RPL7A, EIF6, MOV10)
Q9UKV8	AGO2	AGO2-FXR1-TNF(alpha)ARE-RNP complex
Q9UKX5	ITA11	ITGA11-ITGB1 complex
Q9UL03	INT6	DSS1 complex
Q9UL03	INT6	Integrator-RNAPII complex
Q9UL03	INT6	Integrator complex
Q9UL15	BAG5	HSP70-BAG5-PARK2 complex
Q9UL45	BL1S6	BLOC-1 (biogenesis of lysosome-related organelles complex 1)
Q9UL45	BL1S6	AP3-BLOC1 complex
Q9UL45	BL1S6	BLOC1-BLOC2 complex
Q9UL46	PSME2	PA28-20S proteasome
Q9UL63	MKLN1	RANBPM-Muskelin-TWA1-HSMpp8 complex
Q9ULD4	BRPF3	ING5 complex
Q9ULH1	ASAP1	DDEF1-CTTN-PXN complex
Q9ULK4	MED23	NAT complex
Q9ULK4	MED23	ARC-L complex
Q9ULK4	MED23	TFTC-type histone acetyl transferase complex
Q9ULK4	MED23	Mediator complex
Q9ULK5	VANG2	SCRIB-VANGL2 complex
Q9ULR0	ISY1	C complex spliceosome
Q9ULX6	AKP8L	CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex
Q9UM13	APC10	SMAD3-HEF1-APC10-CDH1 complex
Q9UMN6	KMT2B	PTIP-HMT complex
Q9UMS4	PRP19	C complex spliceosome
Q9UMS4	PRP19	CDC5L complex
Q9UMS4	PRP19	CDC5L core complex
Q9UMX0	UBQL1	Ubiquilin-proteasome complex
Q9UNE7	CHIP	N-NOS-CHIP-HSP70-1 complex
Q9UNH7	SNX6	SNX complex (SNX1, SNX6)
Q9UNL2	SSRG	Oligosaccharyltransferase OSTC-III
Q9UNL2	SSRG	Translocon-associated protein complex (TRAP complex)
Q9UNL4	ING4	ING4 complex (ING4, MYST2, C1orf149, PHF15)
Q9UNL4	ING4	ING4 complex (ING4, MYST2, C1orf149, PHF17)
Q9UNL4	ING4	ING4 complex (ING4, MYST2, C1orf149, PHF16)
Q9UNL4	ING4	HBO1 complex
Q9UNM6	PSD13	26S proteasome
Q9UNP9	PPIE	C complex spliceosome
Q9UP83	COG5	Conserved oligomeric Golgi (COG) complex
Q9UP83	COG5	Binary COG subcomplex
Q9UP83	COG5	COG5-COG6-COG7 subcomplex
Q9UP83	COG5	Tetrameric COG subcomplex
Q9UP83	COG5	COG1-COG8-COG5-COG6-COG7 subcomplex
Q9UPM8	AP4E1	AP4 adaptor complex
Q9UPN6	SCAF8	CDC5L complex
Q9UPN7	PP6R1	TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)
Q9UPN9	TRI33	RSmad complex
Q9UPN9	TRI33	Ectodermin-SMAD4 complex
Q9UPN9	TRI33	Kaiso-NCOR complex
Q9UPN9	TRI33	TIF1gamma-SMAD2-SMAD3 complex
Q9UPS6	SET1B	Set1B complex
Q9UPV9	TRAK1	PINK1-MIRO2-Milton complex
