id	gene_symbol	complex
P07196	NFL	MTMR2-NEFL-SBF1 complex
Q13614	MTMR2	MTMR2-NEFL-SBF1 complex
P54253	ATX1	ATXN1-FYN-GRAP-NCK1 containing complex
P16333	NCK1	ATXN1-FYN-GRAP-NCK1 containing complex
P06241	FYN	ATXN1-FYN-GRAP-NCK1 containing complex
Q13588	GRAP	ATXN1-FYN-GRAP-NCK1 containing complex
P08572	CO4A2	ATF7IP containing complex
Q6VMQ6	MCAF1	ATF7IP containing complex
Q8NBM4	UBAC2	UBAC2-YWHAZ containing complex
P63104	1433Z	UBAC2-YWHAZ containing complex
Q8WYQ5	DGCR8	Microprocessor complex
P08047	SP1	Microprocessor complex
Q9NRR4	RNC	Microprocessor complex
P38936	CDN1A	GADD45-PCNA-CDKN1A-Cdk-Cyclin complex
P20248	CCNA2	GADD45-PCNA-CDKN1A-Cdk-Cyclin complex
P24522	GA45A	GADD45-PCNA-CDKN1A-Cdk-Cyclin complex
P12004	PCNA	GADD45-PCNA-CDKN1A-Cdk-Cyclin complex
O95257	GA45G	GADD45-PCNA-CDKN1A-Cdk-Cyclin complex
P24941	CDK2	GADD45-PCNA-CDKN1A-Cdk-Cyclin complex
Q13188	STK3	LATS2-Ajuba complex
Q96IF1	AJUBA	LATS2-Ajuba complex
Q9NRM7	LATS2	LATS2-Ajuba complex
Q96SB8	SMC6	SMC5-SMC6 complex
P63104	1433Z	SMC5-SMC6 complex
Q8IY18	SMC5	SMC5-SMC6 complex
P29279	CTGF	CTGF-ITGA5 containing complex
P08648	ITA5	CTGF-ITGA5 containing complex
O60356	NUPR1	EP300-PAXIP1-SMAD2-TP53BP1 containing complex
Q6ZW49	PAXI1	EP300-PAXIP1-SMAD2-TP53BP1 containing complex
Q15796	SMAD2	EP300-PAXIP1-SMAD2-TP53BP1 containing complex
Q09472	EP300	EP300-PAXIP1-SMAD2-TP53BP1 containing complex
Q12888	TP53B	EP300-PAXIP1-SMAD2-TP53BP1 containing complex
Q13485	SMAD4	SMAD1-SMAD4 complex
O15198	SMAD9	SMAD1-SMAD4 complex
P35611	ADDA	SMAD1-SMAD4 complex
Q15797	SMAD1	SMAD1-SMAD4 complex
P22670	RFX1	SMAD1-SMAD4 complex
P35222	CTNB1	CDH1-CTNNB1-PTPN1 complex
P19022	CADH2	CDH1-CTNNB1-PTPN1 complex
P12830	CADH1	CDH1-CTNNB1-PTPN1 complex
P18031	PTN1	CDH1-CTNNB1-PTPN1 complex
Q8WV44	TRI41	TRIM41-ZNF202-ZNF473 complex
O95125	ZN202	TRIM41-ZNF202-ZNF473 complex
Q8WTR7	ZN473	TRIM41-ZNF202-ZNF473 complex
O15457	MSH4	hMSH4-hMSH5 heterodimeric protein complex
P40692	MLH1	hMSH4-hMSH5 heterodimeric protein complex
O43196	MSH5	hMSH4-hMSH5 heterodimeric protein complex
O15481	MAGB4	MAGEB4-SAT1 containing complex
Q8IY81	SPB1	MAGEB4-SAT1 containing complex
P21673	SAT1	MAGEB4-SAT1 containing complex
Q02641	CACB1	CACNB1-GEM containing complex
P55040	GEM	CACNB1-GEM containing complex
Q12933	TRAF2	TRAF1-TRAF2 complex
Q13077	TRAF1	TRAF1-TRAF2 complex
P28908	TNR8	TRAF1-TRAF2 complex
P32971	TNFL8	TRAF1-TRAF2 complex
Q15834	CC85B	CCDC85B-PPIL3-SLU7 complex
Q9H2H8	PPIL3	CCDC85B-PPIL3-SLU7 complex
O95391	SLU7	CCDC85B-PPIL3-SLU7 complex
Q14141	SEPT6	NR4A2-SEPT6 containing complex
P43354	NR4A2	NR4A2-SEPT6 containing complex
Q9UQF0	SYCY1	ERVWE1-SLC1A4-SLC1A5 complex
Q15758	AAAT	ERVWE1-SLC1A4-SLC1A5 complex
P43007	SATT	ERVWE1-SLC1A4-SLC1A5 complex
Q15388	TOM20	FEZ1-KIAA1377-PPHLN1-PTN-TOMM20 complex
P21246	PTN	FEZ1-KIAA1377-PPHLN1-PTN-TOMM20 complex
Q99689	FEZ1	FEZ1-KIAA1377-PPHLN1-PTN-TOMM20 complex
Q8NEY8	PPHLN	FEZ1-KIAA1377-PPHLN1-PTN-TOMM20 complex
P40123	CAP2	CAP1-CAP2-PSPH complex
P78330	SERB	CAP1-CAP2-PSPH complex
P63252	KCNJ2	AKAP5-KCNJ2-PRKCA complex
P24588	AKAP5	AKAP5-KCNJ2-PRKCA complex
P17252	KPCA	AKAP5-KCNJ2-PRKCA complex
P48544	KCNJ5	KCNJ1-KCNJ5-SLC9A3R1 complex
P48048	KCNJ1	KCNJ1-KCNJ5-SLC9A3R1 complex
O14745	NHRF1	KCNJ1-KCNJ5-SLC9A3R1 complex
P63104	1433Z	DISC1-HSP90AB1-HSPH1-NR0B2-PGK1-YWHAZ complex
Q15466	NR0B2	DISC1-HSP90AB1-HSPH1-NR0B2-PGK1-YWHAZ complex
P08238	HS90B	DISC1-HSP90AB1-HSPH1-NR0B2-PGK1-YWHAZ complex
Q92598	HS105	DISC1-HSP90AB1-HSPH1-NR0B2-PGK1-YWHAZ complex
P00558	PGK1	DISC1-HSP90AB1-HSPH1-NR0B2-PGK1-YWHAZ complex
Q5VTE0	EF1A3	GLB1-NEU1 complex
P68104	EF1A1	GLB1-NEU1 complex
Q99519	NEUR1	GLB1-NEU1 complex
Q96P50	ACAP3	CENTB5-SEMA3F-TMEM22 complex
Q8TBE7	S35G2	CENTB5-SEMA3F-TMEM22 complex
Q13275	SEM3F	CENTB5-SEMA3F-TMEM22 complex
Q15811	ITSN1	ITSN1-MIB1-SNX5 complex
Q9Y5X3	SNX5	ITSN1-MIB1-SNX5 complex
Q86YT6	MIB1	ITSN1-MIB1-SNX5 complex
P21673	SAT1	B4GALT3-SAT1-SURF2 complex
O60512	B4GT3	B4GALT3-SAT1-SURF2 complex
Q15527	SURF2	B4GALT3-SAT1-SURF2 complex
P49407	ARRB1	ARRB1-ARRB2-TCOF1 containing complex
Q13428	TCOF	ARRB1-ARRB2-TCOF1 containing complex
O95801	TTC4	ARRB1-ARRB2-TCOF1 containing complex
P32121	ARRB2	ARRB1-ARRB2-TCOF1 containing complex
Q9Y312	AAR2	EAPP-GJA5 containing complex
P36382	CXA5	EAPP-GJA5 containing complex
Q03113	GNA12	GNA12-PPP2R1A containing complex
P21731	TA2R	GNA12-PPP2R1A containing complex
P30153	2AAA	GNA12-PPP2R1A containing complex
Q9NPB9	ACKR4	CCL19-CCL21-CCR10-CCR7-CCRL1 complex
P46092	CCR10	CCL19-CCL21-CCR10-CCR7-CCRL1 complex
P32248	CCR7	CCL19-CCL21-CCR10-CCR7-CCRL1 complex
Q99731	CCL19	CCL19-CCL21-CCR10-CCR7-CCRL1 complex
O00585	CCL21	CCL19-CCL21-CCR10-CCR7-CCRL1 complex
P62993	GRB2	ACTB-GRB2-RPL21 containing complex
P60709	ACTB	ACTB-GRB2-RPL21 containing complex
P63261	ACTG	ACTB-GRB2-RPL21 containing complex
P46778	RL21	ACTB-GRB2-RPL21 containing complex
P13569	CFTR	GNA11-RGS3 complex
P29992	GNA11	GNA11-RGS3 complex
Q7L622	G2E3	CDC42EP4-KIAA1333-WDR6-WDR6 complex
Q6PKC6	Q6PKC6	CDC42EP4-KIAA1333-WDR6-WDR6 complex
Q9NNW5	WDR6	CDC42EP4-KIAA1333-WDR6-WDR6 complex
Q9H3Q1	BORG4	CDC42EP4-KIAA1333-WDR6-WDR6 complex
Q9HC38	GLOD4	GLOD4-MCC-NUDT9 complex
P23508	CRCM	GLOD4-MCC-NUDT9 complex
Q9BW91	NUDT9	GLOD4-MCC-NUDT9 complex
Q14919	NC2A	ANXA9-ARHGEF10L-ARHGEF10L-DRAP1-SCN2A complex
O76027	ANXA9	ANXA9-ARHGEF10L-ARHGEF10L-DRAP1-SCN2A complex
Q99250	SCN2A	ANXA9-ARHGEF10L-ARHGEF10L-DRAP1-SCN2A complex
P27695	APEX1	AP endonuclease complex
P06746	DPOLB	AP endonuclease complex
Q96FI4	NEIL1	AP endonuclease complex
P35222	CTNB1	CTNNB1-LGALS9-LGALS9 complex
O00182	LEG9	CTNNB1-LGALS9-LGALS9 complex
P13805	TNNT1	CCDC85B-FXR2-PLEKHF1 containing complex
Q96S99	PKHF1	CCDC85B-FXR2-PLEKHF1 containing complex
P51116	FXR2	CCDC85B-FXR2-PLEKHF1 containing complex
Q15834	CC85B	CCDC85B-FXR2-PLEKHF1 containing complex
P23508	CRCM	COMT-LITAF-MCC complex
P21964	COMT	COMT-LITAF-MCC complex
Q99732	LITAF	COMT-LITAF-MCC complex
Q92793	CBP	TP53-TP73 complex
P15514	AREG	TP53-TP73 complex
P19544	WT1	TP53-TP73 complex
O15350	P73	TP53-TP73 complex
P42224	STAT1	TP53-TP73 complex
P04637	P53	TP53-TP73 complex
Q9H422	HIPK3	C1QA-C1QB-HIPK3 complex
P02745	C1QA	C1QA-C1QB-HIPK3 complex
O00299	CLIC1	ARF6-C9orf75-CLIC1-HLA-B complex
P62330	ARF6	ARF6-C9orf75-CLIC1-HLA-B complex
P30460	1B08	ARF6-C9orf75-CLIC1-HLA-B complex
P01889	1B07	ARF6-C9orf75-CLIC1-HLA-B complex
Q15797	SMAD1	SMAD1-SMAD4-ECSIT2 containing complex
Q9HD15	SRA1	SMAD1-SMAD4-ECSIT2 containing complex
Q9H832	UBE2Z	SMAD1-SMAD4-ECSIT2 containing complex
Q13485	SMAD4	SMAD1-SMAD4-ECSIT2 containing complex
Q9BQ95	ECSIT	SMAD1-SMAD4-ECSIT2 containing complex
P40189	IL6RB	IL11-IL11RA-IL6ST complex
P20809	IL11	IL11-IL11RA-IL6ST complex
Q14626	I11RA	IL11-IL11RA-IL6ST complex
P52815	RM12	MRPL12-TMEM51 containing complex
Q04206	TF65	MRPL12-TMEM51 containing complex
Q9NW97	TMM51	MRPL12-TMEM51 containing complex
Q9Y547	IFT25	C1orf41-VHL containing complex
Q9BW83	IFT27	C1orf41-VHL containing complex
P40337	VHL	C1orf41-VHL containing complex
Q9Y3E5	PTH2	AES-PTRH2 complex
Q14164	IKKE	AES-PTRH2 complex
P26885	FKBP2	BAT3-EPB41L2-FKBP2-UBQLN4-YWHAQ complex
P27348	1433T	BAT3-EPB41L2-FKBP2-UBQLN4-YWHAQ complex
Q9NRR5	UBQL4	BAT3-EPB41L2-FKBP2-UBQLN4-YWHAQ complex
P46379	BAG6	BAT3-EPB41L2-FKBP2-UBQLN4-YWHAQ complex
O43491	E41L2	BAT3-EPB41L2-FKBP2-UBQLN4-YWHAQ complex
P84243	H33	FACT (facilitates chromatin transcription) complex
P33991	MCM4	FACT (facilitates chromatin transcription) complex
Q9Y5B9	SP16H	FACT (facilitates chromatin transcription) complex
P23508	CRCM	FACT (facilitates chromatin transcription) complex
Q08945	SSRP1	FACT (facilitates chromatin transcription) complex
P40337	VHL	FACT (facilitates chromatin transcription) complex
P62826	RAN	NUTF2-RAN complex
P61970	NTF2	NUTF2-RAN complex
P46527	CDN1B	NUTF2-RAN complex
P04626	ERBB2	ERBB2-ERBB3 complex
P21860	ERBB3	ERBB2-ERBB3 complex
P78509	RELN	ERBB2-ERBB3 complex
Q13867	BLMH	BLMH-DISC1-EXOC1-TRIO complex
Q9NV70	EXOC1	BLMH-DISC1-EXOC1-TRIO complex
O75962	TRIO	BLMH-DISC1-EXOC1-TRIO complex
P07437	TBB5	PHIP-STMN4-TUBB2A complex
Q9BVA1	TBB2B	PHIP-STMN4-TUBB2A complex
Q8WWQ0	PHIP	PHIP-STMN4-TUBB2A complex
Q13885	TBB2A	PHIP-STMN4-TUBB2A complex
Q9H169	STMN4	PHIP-STMN4-TUBB2A complex
P04350	TBB4A	PHIP-STMN4-TUBB2A complex
P68371	TBB4B	PHIP-STMN4-TUBB2A complex
P29475	NOS1	HSP90AA1-NOS1-VAC14 complex
Q08AM6	VAC14	HSP90AA1-NOS1-VAC14 complex
P07900	HS90A	HSP90AA1-NOS1-VAC14 complex
Q14112	NID2	NID2-SKIL containing complex
P12757	SKIL	NID2-SKIL containing complex
O15357	SHIP2	INPPL1-MET receptor binding
Q92835	SHIP1	INPPL1-MET receptor binding
P08581	MET	INPPL1-MET receptor binding
P07333	CSF1R	INPPL1-MET receptor binding
Q13574	DGKZ	DGK-zeta and gamma 1-syntrophin complex
Q9NSN8	SNTG1	DGK-zeta and gamma 1-syntrophin complex
P06400	RB	DGK-zeta and gamma 1-syntrophin complex
Q96EP0	RNF31	RBCK1-RNF31 containing complex
P29323	EPHB2	ERK-Mxi2 complex
P28482	MK01	ERK-Mxi2 complex
Q16539	MK14	ERK-Mxi2 complex
P49790	NU153	ERK-Mxi2 complex
Q9BR76	COR1B	ARPC2-CORO1B-SSH1 containing complex
O15145	ARPC3	ARPC2-CORO1B-SSH1 containing complex
Q8WYL5	SSH1	ARPC2-CORO1B-SSH1 containing complex
O15144	ARPC2	ARPC2-CORO1B-SSH1 containing complex
P28340	DPOD1	DNA polymerase delta
P49005	DPOD2	DNA polymerase delta
Q15596	NCOA2	DNA polymerase delta
Q15054	DPOD3	DNA polymerase delta
Q9HCU8	DPOD4	DNA polymerase delta
Q9Y6Y8	S23IP	DNA polymerase delta
Q5HYA8	MKS3	DDX24-MKS1-TMEM67 complex
Q9GZR7	DDX24	DDX24-MKS1-TMEM67 complex
Q9NXB0	MKS1	DDX24-MKS1-TMEM67 complex
Q9UKY1	ZHX1	ZHX1-ZHX3 complex
P54253	ATX1	ZHX1-ZHX3 complex
Q9Y6X8	ZHX2	ZHX1-ZHX3 complex
Q9H4I2	ZHX3	ZHX1-ZHX3 complex
P52565	GDIR1	Rho GDI-RDX containing complex
P05107	ITB2	Rho GDI-RDX containing complex
P10911	MCF2	Rho GDI-RDX containing complex
P35241	RADI	Rho GDI-RDX containing complex
Q6P3W7	SCYL2	SCYL2-ZFYVE9 containing complex
O95405	ZFYV9	SCYL2-ZFYVE9 containing complex
P48058	GRIA4	EPB41L1-GRIA4-STARD13 complex
Q9Y3M8	STA13	EPB41L1-GRIA4-STARD13 complex
Q9H4G0	E41L1	EPB41L1-GRIA4-STARD13 complex
Q13402	MYO7A	JUN-JUNB complex
P17275	JUNB	JUN-JUNB complex
P05412	JUN	JUN-JUNB complex
Q8NFW9	MYRIP	JUN-JUNB complex
O00206	TLR4	lipopolysaccharide (LPS) receptor complex
P58753	TIRAP	lipopolysaccharide (LPS) receptor complex
Q9Y6Y9	LY96	lipopolysaccharide (LPS) receptor complex
Q99836	MYD88	lipopolysaccharide (LPS) receptor complex
P23246	SFPQ	HN1-SFPQ containing complex
Q9UK76	HN1	HN1-SFPQ containing complex
Q17R89	RHG44	HN1-SFPQ containing complex
Q9UGP8	SEC63	Sec61 complex
P01889	1B07	Sec61 complex
P30460	1B08	Sec61 complex
Q99442	SEC62	Sec61 complex
Q04759	KPCT	PRKCB1-PRKCQ-RASGRP3 complex
Q8IV61	GRP3	PRKCB1-PRKCQ-RASGRP3 complex
Q99747	SNAG	gamma SNAP-RAB11A complex
Q9BXF6	RFIP5	gamma SNAP-RAB11A complex
P62491	RB11A	gamma SNAP-RAB11A complex
P13051	UNG	PPM1D-RPA2-UNG complex
O15297	PPM1D	PPM1D-RPA2-UNG complex
P15927	RFA2	PPM1D-RPA2-UNG complex
P49841	GSK3B	CPSF4-FIP1L1-GSK3B complex
O95639	CPSF4	CPSF4-FIP1L1-GSK3B complex
Q6UN15	FIP1	CPSF4-FIP1L1-GSK3B complex
O76083	PDE9A	PDE9A-PHYHIPL-TRIM32 complex
Q96FC7	PHIPL	PDE9A-PHYHIPL-TRIM32 complex
Q13049	TRI32	PDE9A-PHYHIPL-TRIM32 complex
Q8N6Y0	USBP1	Usher syndrome type I proteins
Q495M9	USH1G	Usher syndrome type I proteins
P15248	IL9	IL9R complex
Q01113	IL9R	IL9R complex
P63104	1433Z	IL9R complex
P40616	ARL1	ARL1-MYC-PHLDA3-RIOK3-SSR4 containing complex
Q9BUV8	CT024	ARL1-MYC-PHLDA3-RIOK3-SSR4 containing complex
P01106	MYC	ARL1-MYC-PHLDA3-RIOK3-SSR4 containing complex
O14730	RIOK3	ARL1-MYC-PHLDA3-RIOK3-SSR4 containing complex
P51571	SSRD	ARL1-MYC-PHLDA3-RIOK3-SSR4 containing complex
Q9Y5J5	PHLA3	ARL1-MYC-PHLDA3-RIOK3-SSR4 containing complex
Q12873	CHD3	CHD3-IKZF1-IKZF3 complex
Q9UKT9	IKZF3	CHD3-IKZF1-IKZF3 complex
P63279	UBC9	CHD3-IKZF1-IKZF3 complex
Q13422	IKZF1	CHD3-IKZF1-IKZF3 complex
P30419	NMT1	MARCKS-NMT1-TP53 complex
P29966	MARCS	MARCKS-NMT1-TP53 complex
P04637	P53	MARCKS-NMT1-TP53 complex
P06127	CD5	T-cell receptor zeta chain (TcR zeta)/CD3 complex
P06239	LCK	T-cell receptor zeta chain (TcR zeta)/CD3 complex
P21854	CD72	T-cell receptor zeta chain (TcR zeta)/CD3 complex
Q13247	SRSF6	RNA recognition motif, RNP-1 domain containing protein complex
Q15428	SF3A2	RNA recognition motif, RNP-1 domain containing protein complex
Q08170	SRSF4	RNA recognition motif, RNP-1 domain containing protein complex
Q15287	RNPS1	RNA recognition motif, RNP-1 domain containing protein complex
P61981	1433G	RNA recognition motif, RNP-1 domain containing protein complex
Q9BY11	PACN1	FASLG-PACSIN1-PACSIN2 complex
P48023	TNFL6	FASLG-PACSIN1-PACSIN2 complex
Q9UNF0	PACN2	FASLG-PACSIN1-PACSIN2 complex
P62424	RL7A	CCDC47-RPL7A containing complex
Q96A33	CCD47	CCDC47-RPL7A containing complex
P01106	MYC	ATP6V1H-ETHE1-MYC complex
Q9UI12	VATH	ATP6V1H-ETHE1-MYC complex
O95571	ETHE1	ATP6V1H-ETHE1-MYC complex
P31749	AKT1	AKT-CDC37-HSP90 complex
Q16543	CDC37	AKT-CDC37-HSP90 complex
Q9Y243	AKT3	AKT-CDC37-HSP90 complex
P56279	TCL1A	AKT-CDC37-HSP90 complex
P31751	AKT2	AKT-CDC37-HSP90 complex
Q9NUU7	DD19A	DDX19A-HGS-MIF4GD-UBQLN4 complex
Q9NRR5	UBQL4	DDX19A-HGS-MIF4GD-UBQLN4 complex
O14964	HGS	DDX19A-HGS-MIF4GD-UBQLN4 complex
Q13319	CD5R2	CDK5R2-CHN1-ERBB2 complex
P15882	CHIN	CDK5R2-CHN1-ERBB2 complex
P04626	ERBB2	CDK5R2-CHN1-ERBB2 complex
P01889	1B07	GOT1-HLA-B containing complex
P17174	AATC	GOT1-HLA-B containing complex
Q9BXJ8	T120A	GOT1-HLA-B containing complex
P30460	1B08	GOT1-HLA-B containing complex
Q09472	EP300	ESR1-TP53-MDM2 complex, p300-MDM2-p53 protein complex
Q12873	CHD3	ESR1-TP53-MDM2 complex, p300-MDM2-p53 protein complex
Q9UKY1	ZHX1	ESR1-TP53-MDM2 complex, p300-MDM2-p53 protein complex
O14503	BHE40	ESR1-TP53-MDM2 complex, p300-MDM2-p53 protein complex
Q00987	MDM2	ESR1-TP53-MDM2 complex, p300-MDM2-p53 protein complex
P04637	P53	ESR1-TP53-MDM2 complex, p300-MDM2-p53 protein complex
P03372	ESR1	ESR1-TP53-MDM2 complex, p300-MDM2-p53 protein complex
P54253	ATX1	ATXN1-C1orf94-DAZAP2-RBPMS-UBQLN4 containing complex
Q93062	RBPMS	ATXN1-C1orf94-DAZAP2-RBPMS-UBQLN4 containing complex
Q15038	DAZP2	ATXN1-C1orf94-DAZAP2-RBPMS-UBQLN4 containing complex
Q9NRR5	UBQL4	ATXN1-C1orf94-DAZAP2-RBPMS-UBQLN4 containing complex
Q8NDC0	MISSL	ATXN1-C1orf94-DAZAP2-RBPMS-UBQLN4 containing complex
Q6P1W5	CA094	ATXN1-C1orf94-DAZAP2-RBPMS-UBQLN4 containing complex
Q15438	CYH1	ITGB2-PSCD1-PSCDBP complex
O60759	CYTIP	ITGB2-PSCD1-PSCDBP complex
P05107	ITB2	ITGB2-PSCD1-PSCDBP complex
P43364	MAGAB	MAGEA11 containing complex
Q8N490	PNKD	MAGEA11 containing complex
O14745	NHRF1	GABARAPL1-SLC9A3R1 containing complex
Q9H0R8	GBRL1	GABARAPL1-SLC9A3R1 containing complex
P41145	OPRK	GABARAPL1-SLC9A3R1 containing complex
Q96S82	UBL7	BAT3-ERCC1-UBL7 complex
P46379	BAG6	BAT3-ERCC1-UBL7 complex
Q15545	TAF7	SETD7-TAF7-TP53 complex
P04637	P53	SETD7-TAF7-TP53 complex
Q8WTS6	SETD7	SETD7-TAF7-TP53 complex
Q15714	T22D1	GMPPA-GMPPB-TSC22D1 complex
Q96IJ6	GMPPA	GMPPA-GMPPB-TSC22D1 complex
Q9Y5P6	GMPPB	GMPPA-GMPPB-TSC22D1 complex
Q9NRD5	PICK1	ARF6-RAC1-POR1 containing complex
P63000	RAC1	ARF6-RAC1-POR1 containing complex
P84077	ARF1	ARF6-RAC1-POR1 containing complex
P62330	ARF6	ARF6-RAC1-POR1 containing complex
P61204	ARF3	ARF6-RAC1-POR1 containing complex
P53365	ARFP2	ARF6-RAC1-POR1 containing complex
O75427	LRCH4	CA8-LRCH4-RTN4 complex
P35219	CAH8	CA8-LRCH4-RTN4 complex
Q9NQC3	RTN4	CA8-LRCH4-RTN4 complex
Q9UBX3	DIC	DYNLT1-SLC25A10-TNFRSF14 complex
Q92956	TNR14	DYNLT1-SLC25A10-TNFRSF14 complex
P63172	DYLT1	DYNLT1-SLC25A10-TNFRSF14 complex
O60260	PRKN2	RAD1-RGS2-TRIP13 containing complex
P41220	RGS2	RAD1-RGS2-TRIP13 containing complex
Q15645	PCH2	RAD1-RGS2-TRIP13 containing complex
O60671	RAD1	RAD1-RGS2-TRIP13 containing complex
P13762	DRB4	Cancer/testis antigens
P78358	CTG1B	Cancer/testis antigens
Q15744	CEBPE	CEBPE-GATA1-SPI1 complex
P15976	GATA1	CEBPE-GATA1-SPI1 complex
P17947	SPI1	CEBPE-GATA1-SPI1 complex
Q9GZU7	CTDS1	CDCA3-CTDSP1-TRAF2 complex
Q99618	CDCA3	CDCA3-CTDSP1-TRAF2 complex
Q12933	TRAF2	CDCA3-CTDSP1-TRAF2 complex
P30460	1B08	RAB21-RABGEF1-RABEP1 complex
Q15276	RABE1	RAB21-RABGEF1-RABEP1 complex
P01889	1B07	RAB21-RABGEF1-RABEP1 complex
Q9UL25	RAB21	RAB21-RABGEF1-RABEP1 complex
P30626	SORCN	ATXN1-GCA-SRI containing complex
Q9NWB1	RFOX1	ATXN1-GCA-SRI containing complex
P28676	GRAN	ATXN1-GCA-SRI containing complex
P54253	ATX1	ATXN1-GCA-SRI containing complex
Q09472	EP300	EP300-HOXB6-HOXB7 complex
P17509	HXB6	EP300-HOXB6-HOXB7 complex
Q05066	SRY	SLC9A3R2-SRY containing complex
Q15599	NHRF2	SLC9A3R2-SRY containing complex
Q96D59	RN183	C19orf50-EWSR1-EWSR1-RNF183 containing complex
Q01844	EWS	C19orf50-EWSR1-EWSR1-RNF183 containing complex
Q9BQD3	KXDL1	C19orf50-EWSR1-EWSR1-RNF183 containing complex
Q9BRT9	SLD5	GINS complex
O96017	CHK2	GINS complex
Q9Y248	PSF2	GINS complex
O15294	OGT1	NUP62CL-OGT containing complex
Q9H1M0	N62CL	NUP62CL-OGT containing complex
Q9H213	MAGH1	KIAA1377-LUC7L2-MAGEH1-NAP1L5-PTN complex
Q96NT1	NP1L5	KIAA1377-LUC7L2-MAGEH1-NAP1L5-PTN complex
Q9Y383	LC7L2	KIAA1377-LUC7L2-MAGEH1-NAP1L5-PTN complex
P21246	PTN	KIAA1377-LUC7L2-MAGEH1-NAP1L5-PTN complex
P61968	LMO4	C1orf19-LMO4-NBPF3 complex
Q8WW01	SEN15	C1orf19-LMO4-NBPF3 complex
Q9H094	NBPF3	C1orf19-LMO4-NBPF3 complex
P09132	SRP19	signal recognition particle (SRP) complex
Q15287	RNPS1	signal recognition particle (SRP) complex
P61011	SRP54	signal recognition particle (SRP) complex
P49023	PAXI	LGALS1-PXN containing complex
P63104	1433Z	LGALS1-PXN containing complex
P09382	LEG1	LGALS1-PXN containing complex
Q9UGT4	SUSD2	LGALS1-PXN containing complex
P32927	IL3RB	CSF2RB-IL5-IL5RA complex
P05113	IL5	CSF2RB-IL5-IL5RA complex
Q01344	IL5RA	CSF2RB-IL5-IL5RA complex
Q6NSJ8	Q6NSJ8	CSF2RB-IL5-IL5RA complex
P49662	CASP4	CASP4-LSM10-SLBP complex
Q969L4	LSM10	CASP4-LSM10-SLBP complex
Q14493	SLBP	CASP4-LSM10-SLBP complex
O43805	SSNA1	SPAST-SSNA1-TRIM27 complex
Q9UBP0	SPAST	SPAST-SSNA1-TRIM27 complex
P14373	TRI27	SPAST-SSNA1-TRIM27 complex
P40337	VHL	CDK2-FABP5-MCC-S100A7-VHL complex
P31151	S10A7	CDK2-FABP5-MCC-S100A7-VHL complex
Q01469	FABP5	CDK2-FABP5-MCC-S100A7-VHL complex
P23508	CRCM	CDK2-FABP5-MCC-S100A7-VHL complex
P24941	CDK2	CDK2-FABP5-MCC-S100A7-VHL complex
P51685	CCR8	CCL1-CCL16-CCL4-CCR1-CCR8 complex
O15467	CCL16	CCL1-CCL16-CCL4-CCR1-CCR8 complex
P32246	CCR1	CCL1-CCL16-CCL4-CCR1-CCR8 complex
P13236	CCL4	CCL1-CCL16-CCL4-CCR1-CCR8 complex
P22362	CCL1	CCL1-CCL16-CCL4-CCR1-CCR8 complex
O15164	TIF1A	GOLGB1-LAMA3-PON2-TRIM2-TRIM24 complex
Q9C040	TRIM2	GOLGB1-LAMA3-PON2-TRIM2-TRIM24 complex
Q14789	GOGB1	GOLGB1-LAMA3-PON2-TRIM2-TRIM24 complex
Q92993	KAT5	C1orf103-CDC42-HTATIP-MYO9A complex
Q5T3J3	LRIF1	C1orf103-CDC42-HTATIP-MYO9A complex
Q9H4A3	WNK1	GLIS2-ME2-WNK1 complex
Q9BZE0	GLIS2	GLIS2-ME2-WNK1 complex
P23368	MAOM	GLIS2-ME2-WNK1 complex
P26441	CNTF	EXT1/EXT2 complex
Q93063	EXT2	EXT1/EXT2 complex
Q16394	EXT1	EXT1/EXT2 complex
P12882	MYH1	EXT1/EXT2 complex
Q9Y6D5	BIG2	ARFGEF2-EXOC7 containing complex
Q5TCY1	TTBK1	NUP205-TTBK1-TTBK2 complex
Q92621	NU205	NUP205-TTBK1-TTBK2 complex
Q6IQ55	TTBK2	NUP205-TTBK1-TTBK2 complex
P62158	CALM	CALM1-CALML3-KIAA1683 complex
Q9H0B3	K1683	CALM1-CALML3-KIAA1683 complex
P27482	CALL3	CALM1-CALML3-KIAA1683 complex
Q9ULK2	AT7L1	ATXN7L1 containing complex
P12931	SRC	GUCY2C-PDZD3-SRC complex
Q86UT5	NHRF4	GUCY2C-PDZD3-SRC complex
P25092	GUC2C	GUCY2C-PDZD3-SRC complex
Q9NY59	NSMA2	CRMP1-MED31-PAFAH1B3-PLEKHM1-SMPD3 complex
Q15102	PA1B3	CRMP1-MED31-PAFAH1B3-PLEKHM1-SMPD3 complex
Q14194	DPYL1	CRMP1-MED31-PAFAH1B3-PLEKHM1-SMPD3 complex
Q9Y3C7	MED31	CRMP1-MED31-PAFAH1B3-PLEKHM1-SMPD3 complex
Q16625	OCLN	GABARAP-OCLN-ULK1 complex
O75385	ULK1	GABARAP-OCLN-ULK1 complex
O95166	GBRAP	GABARAP-OCLN-ULK1 complex
P55895	RAG2	KPNA1-RAG1-RAG2 complex
P15918	RAG1	KPNA1-RAG1-RAG2 complex
P52294	IMA5	KPNA1-RAG1-RAG2 complex
Q13352	CENPR	ITGB3BP-KIAA1128-KIAA1377-LUC7L2-OFD1 complex
